Name	Rearrangement	Support
S2239|IGHV3-15*01|IGHD5/OR15-5a*01|IGHJ5*01	V3-15*07,J5*01	0.101358402404566
S2239|IGHV3-15*01|IGHD5/OR15-5a*01|IGHJ5*01	V3-15*07,J5*02	0.05006628732710616
S2348|IGHV3-74*03|IGHD1-20*01|IGHJ4*01	V3-74*03,J1*01	0.02397883102103757
S2348|IGHV3-74*03|IGHD1-20*01|IGHJ4*01	V3-74*03,J4*01	0.03552594248229698
S2348|IGHV3-74*03|IGHD1-20*01|IGHJ4*01	V3-74*03,J4*02	0.01736303209328338
S2348|IGHV3-74*03|IGHD1-20*01|IGHJ4*01	V3-74*03,J4*03	0.9030378855012828
S2348|IGHV3-74*03|IGHD1-20*01|IGHJ4*01	V3-74*03,J?	0.0107035875410898
S2334|IGHV6-1*01|IGHD1-14*01|IGHJ6*04	V6-1*01,J6*02	0.2308313722840113
S2334|IGHV6-1*01|IGHD1-14*01|IGHJ6*04	V6-1*01,J6*04	0.4354514504866223
S2334|IGHV6-1*01|IGHD1-14*01|IGHJ6*04	V6-1*02,J6*02	0.1169003860571743
S2334|IGHV6-1*01|IGHD1-14*01|IGHJ6*04	V6-1*02,J6*04	0.216274310060721
S2341|IGHV3-30*10|IGHD1-7*01|IGHJ6*02	V3-30*10,J6*01	0.3346088222384803
S2341|IGHV3-30*10|IGHD1-7*01|IGHJ6*02	V3-30*10,J6*02	0.6612031378318654
S2319|IGHV3-49*02|IGHD3-10*02|IGHJ4*02	V3-49*02,J1*01	0.06863489992416134
S2319|IGHV3-49*02|IGHD3-10*02|IGHJ4*02	V3-49*02,J4*02	0.9056824433355205
S2337|IGHV2/OR16-5*01|IGHD3-3*02|IGHJ5*01	V2/OR16-5*01,J5*01	0.6703785040972035
S2337|IGHV2/OR16-5*01|IGHD3-3*02|IGHJ5*01	V2/OR16-5*01,J5*02	0.3295423449066872
S2363|IGHV1/OR15-9*01|IGHD7-27*01|IGHJ3*01	V1/OR15-9*01,J3*01	0.6749558122162277
S2363|IGHV1/OR15-9*01|IGHD7-27*01|IGHJ3*01	V1/OR15-9*01,J3*02	0.3250441877837726
S2358|IGHV3-9*03|IGHD3-10*01|IGHJ3*01	V3-9*03,J3*01	0.7128415577869355
S2358|IGHV3-9*03|IGHD3-10*01|IGHJ3*01	V3-9*03,J3*02	0.2776810168992278
S2347|IGHV1/OR21-1*01|IGHD3-10*01|IGHJ1*01	V1/OR21-1*01,J1*01	0.9997763178364226
S2350|IGHV1-24*01|IGHD1/OR15-1a*01|IGHJ5*01	V1-24*01,J5*01	0.7093966354373368
S2350|IGHV1-24*01|IGHD1/OR15-1a*01|IGHJ5*01	V1-24*01,J5*02	0.2904202239752447
S2228|IGHV3-13*01|IGHD6-25*01|IGHJ4*01	V3-13*01,J1*01	0.02439651091624078
S2228|IGHV3-13*01|IGHD6-25*01|IGHJ4*01	V3-13*01,J4*01	0.06768966374618562
S2228|IGHV3-13*01|IGHD6-25*01|IGHJ4*01	V3-13*01,J4*02	0.03182090201024389
S2228|IGHV3-13*01|IGHD6-25*01|IGHJ4*01	V3-13*01,J4*03	0.1824584678863188
S2228|IGHV3-13*01|IGHD6-25*01|IGHJ4*01	V3-13*02,J1*01	0.01922057398777708
S2228|IGHV3-13*01|IGHD6-25*01|IGHJ4*01	V3-13*02,J4*01	0.03788144986084977
S2228|IGHV3-13*01|IGHD6-25*01|IGHJ4*01	V3-13*02,J4*02	0.0175413357421895
S2228|IGHV3-13*01|IGHD6-25*01|IGHJ4*01	V3-13*02,J4*03	0.09310407706070335
S2228|IGHV3-13*01|IGHD6-25*01|IGHJ4*01	V3-13*03,J1*01	0.02007346777934986
S2228|IGHV3-13*01|IGHD6-25*01|IGHJ4*01	V3-13*03,J4*01	0.0409304681282561
S2228|IGHV3-13*01|IGHD6-25*01|IGHJ4*01	V3-13*03,J4*02	0.01734071322029255
S2228|IGHV3-13*01|IGHD6-25*01|IGHJ4*01	V3-13*03,J4*03	0.09833503859009417
S2228|IGHV3-13*01|IGHD6-25*01|IGHJ4*01	V3-13*04,J1*01	0.01094468239174569
S2228|IGHV3-13*01|IGHD6-25*01|IGHJ4*01	V3-13*04,J4*01	0.03409860734656991
S2228|IGHV3-13*01|IGHD6-25*01|IGHJ4*01	V3-13*04,J4*02	0.01181114679131815
S2228|IGHV3-13*01|IGHD6-25*01|IGHJ4*01	V3-13*04,J4*03	0.08132447069311609
S2228|IGHV3-13*01|IGHD6-25*01|IGHJ4*01	V3-13*05,J1*01	0.01990686435827565
S2228|IGHV3-13*01|IGHD6-25*01|IGHJ4*01	V3-13*05,J4*01	0.03808602589183738
S2228|IGHV3-13*01|IGHD6-25*01|IGHJ4*01	V3-13*05,J4*02	0.01773311318474047
S2228|IGHV3-13*01|IGHD6-25*01|IGHJ4*01	V3-13*05,J4*03	0.09802361327392255
S2370|IGHV3-33*02|IGHD1-26*01|IGHJ5*02	V3-33*02,J5*01	0.01518174870038405
S2370|IGHV3-33*02|IGHD1-26*01|IGHJ5*02	V3-33*02,J5*02	0.9836760773705088
S2328|IGHV3-21*01|IGHD4-23*01|IGHJ3*02	V3-21*01,J3*01	0.05203287096776881
S2328|IGHV3-21*01|IGHD4-23*01|IGHJ3*02	V3-21*01,J3*02	0.3531054536948089
S2328|IGHV3-21*01|IGHD4-23*01|IGHJ3*02	V3-21*02,J3*01	0.02172222109015794
S2328|IGHV3-21*01|IGHD4-23*01|IGHJ3*02	V3-21*02,J3*02	0.1766988730697303
S2328|IGHV3-21*01|IGHD4-23*01|IGHJ3*02	V3-21*03,J3*01	0.02426046490558148
S2328|IGHV3-21*01|IGHD4-23*01|IGHJ3*02	V3-21*03,J3*02	0.1734132918070724
S2328|IGHV3-21*01|IGHD4-23*01|IGHJ3*02	V3-21*04,J3*01	0.02178476808526842
S2328|IGHV3-21*01|IGHD4-23*01|IGHJ3*02	V3-21*04,J3*02	0.1769820563796121
S2361|IGHV3-23*04|IGHD4/OR15-4a*01|IGHJ4*02	V3-23*01,J1*01	0.01042348610599891
S2361|IGHV3-23*04|IGHD4/OR15-4a*01|IGHJ4*02	V3-23*01,J4*02	0.3793782941461756
S2361|IGHV3-23*04|IGHD4/OR15-4a*01|IGHJ4*02	V3-23*04,J1*01	0.04313801734651648
S2361|IGHV3-23*04|IGHD4/OR15-4a*01|IGHJ4*02	V3-23*04,J4*02	0.5463317650830722
S2368|IGHV4-39*02|IGHD2-8*02|IGHJ4*03	V4-39*02,J4*03	0.9987968810842369
S2355|IGHV3/OR16-13*01|IGHD5-18*01|IGHJ1*01	V3/OR16-13*01,J1*01	0.9999999999999996
S2352|IGHV3-49*05|IGHD1-20*01|IGHJ6*04	V3-49*05,J6*02	0.3323731905563257
S2352|IGHV3-49*05|IGHD1-20*01|IGHJ6*04	V3-49*05,J6*04	0.6667158099595003
S2351|IGHV3-35*01|IGHD6-13*01|IGHJ4*03	V3-35*01,J4*01	0.01490267230116662
S2351|IGHV3-35*01|IGHD6-13*01|IGHJ4*03	V3-35*01,J4*03	0.9233559717102199
S2351|IGHV3-35*01|IGHD6-13*01|IGHJ4*03	V3-35*01,J?	0.03843060045079282
S2372|IGHV1-8*01|IGHD5-18*01|IGHJ4*02	V1-8*01,J1*01	0.0631618294314913
S2372|IGHV1-8*01|IGHD5-18*01|IGHJ4*02	V1-8*01,J4*01	0.03984673378184091
S2372|IGHV1-8*01|IGHD5-18*01|IGHJ4*02	V1-8*01,J4*02	0.7114868613278885
S2372|IGHV1-8*01|IGHD5-18*01|IGHJ4*02	V1-8*01,J4*03	0.1625075839442458
S2372|IGHV1-8*01|IGHD5-18*01|IGHJ4*02	V1-8*01,J5*01	0.01078261752440527
S2345|IGHV3/OR15-7*05|IGHD7-27*01|IGHJ6*01	V3/OR15-7*01,J6*01	0.3322105340421911
S2345|IGHV3/OR15-7*05|IGHD7-27*01|IGHJ6*01	V3/OR15-7*05,J6*01	0.3318739808961907
S2345|IGHV3/OR15-7*05|IGHD7-27*01|IGHJ6*01	V?,J6*01	0.3324041664234931
S2369|IGHV3-30*17|IGHD7-27*01|IGHJ3*02	V3-30*17,J3*01	0.1382351414636059
S2369|IGHV3-30*17|IGHD7-27*01|IGHJ3*02	V3-30*17,J3*02	0.8573653348070928
S2316|IGHV5-51*04|IGHD4-11*01|IGHJ4*01	V5-51*04,J1*01	0.1543794474718444
S2316|IGHV5-51*04|IGHD4-11*01|IGHJ4*01	V5-51*04,J4*01	0.3562620803862061
S2316|IGHV5-51*04|IGHD4-11*01|IGHJ4*01	V5-51*04,J4*02	0.1616211497051058
S2316|IGHV5-51*04|IGHD4-11*01|IGHJ4*01	V5-51*04,J4*03	0.1517686575436966
S2316|IGHV5-51*04|IGHD4-11*01|IGHJ4*01	V5-51*04,J5*01	0.06666204765124938
S2316|IGHV5-51*04|IGHD4-11*01|IGHJ4*01	V5-51*04,J?	0.1087427909218967
S2383|IGHV3-9*02|IGHD2-15*01|IGHJ4*03	V3-9*02,J4*03	0.9980277682104879
S2373|IGHV3-38-3*01|IGHD6-6*01|IGHJ2*01	V3-38-3*01,J2*01	1
S2371|IGHV1-69D*01|IGHD1-26*01|IGHJ6*01	V1-69D*01,J6*01	0.9842422199890339
S2366|IGHV1-46*01|IGHD2-15*01|IGHJ2*01	V1-46*01,J2*01	0.4770980256280749
S2366|IGHV1-46*01|IGHD2-15*01|IGHJ2*01	V1-46*02,J2*01	0.2242053274552497
S2366|IGHV1-46*01|IGHD2-15*01|IGHJ2*01	V1-46*03,J2*01	0.2986966469166755
S2343|IGHV1-3*02|IGHD5-18*01|IGHJ4*02	V1-3*02,J1*01	0.06039359362495605
S2343|IGHV1-3*02|IGHD5-18*01|IGHJ4*02	V1-3*02,J4*02	0.9179013553896181
S2374|IGHV3-38-3*01|IGHD4-23*01|IGHJ5*01	V3-38-3*01,J5*01	0.6683823252912737
S2374|IGHV3-38-3*01|IGHD4-23*01|IGHJ5*01	V3-38-3*01,J5*02	0.331494935016024
S2340|IGHV4-34*09|IGHD1-7*01|IGHJ5*02	V4-34*09,J5*01	0.01290104234227697
S2340|IGHV4-34*09|IGHD1-7*01|IGHJ5*02	V4-34*09,J5*02	0.9867525804846655
S2378|IGHV3/OR15-7*02|IGHD6-13*01|IGHJ5*01	V3/OR15-7*02,J5*01	0.6672357767621825
S2378|IGHV3/OR15-7*02|IGHD6-13*01|IGHJ5*01	V3/OR15-7*02,J5*02	0.3327409200840264
S2333|IGHV2-70*02|IGHD3/OR15-3a*01|IGHJ6*03	V2-70*02,J6*03	0.5564518636555612
S2333|IGHV2-70*02|IGHD3/OR15-3a*01|IGHJ6*03	V2-70*02,J6*04	0.1128666981079093
S2333|IGHV2-70*02|IGHD3/OR15-3a*01|IGHJ6*03	V2-70*07,J6*03	0.2725683978674776
S2333|IGHV2-70*02|IGHD3/OR15-3a*01|IGHJ6*03	V2-70*07,J6*04	0.0581102712349777
S2349|IGHV3-43D*01|IGHD4/OR15-4a*01|IGHJ2*01	V3-43D*01,J2*01	0.9999993483150299
S2330|IGHV3-9*01|IGHD6-25*01|IGHJ1*01	V3-9*01,J1*01	0.5002791462159379
S2330|IGHV3-9*01|IGHD6-25*01|IGHJ1*01	V3-9*02,J1*01	0.2496463986148707
S2330|IGHV3-9*01|IGHD6-25*01|IGHJ1*01	V3-9*03,J1*01	0.2500744551691913
S2354|IGHV1-8*01|IGHD6-25*01|IGHJ5*02	V1-8*01,J5*02	0.9904223771130045
S2357|IGHV3-74*03|IGHD6-19*01|IGHJ4*03	V3-74*03,J4*03	0.9693539834434336
S2357|IGHV3-74*03|IGHD6-19*01|IGHJ4*03	V3-74*03,J?	0.0104482302648182
S2367|IGHV3-9*02|IGHD1-7*01|IGHJ2*01	V3-9*02,J2*01	0.9990745517362658
S2376|IGHV4-61*05|IGHD3-22*01|IGHJ5*02	V4-61*05,J5*02	0.9961812764210708
S2362|IGHV3/OR16-12*01|IGHD6-13*01|IGHJ3*01	V3/OR16-12*01,J3*01	0.8401313632676023
S2362|IGHV3/OR16-12*01|IGHD6-13*01|IGHJ3*01	V3/OR16-12*01,J3*02	0.1598656299295478
S2294|IGHV3-20*01|IGHD6-13*01|IGHJ4*01	V3-20*01,J1*01	0.1509736047665408
S2294|IGHV3-20*01|IGHD6-13*01|IGHJ4*01	V3-20*01,J4*01	0.3465303682556245
S2294|IGHV3-20*01|IGHD6-13*01|IGHJ4*01	V3-20*01,J4*02	0.1177629196540112
S2294|IGHV3-20*01|IGHD6-13*01|IGHJ4*01	V3-20*01,J4*03	0.1101352904469742
S2294|IGHV3-20*01|IGHD6-13*01|IGHJ4*01	V3-20*01,J5*01	0.02115276451408359
S2294|IGHV3-20*01|IGHD6-13*01|IGHJ4*01	V3-20*01,J?	0.01634291725091796
S2294|IGHV3-20*01|IGHD6-13*01|IGHJ4*01	V3-20*02,J1*01	0.03283384567218447
S2294|IGHV3-20*01|IGHD6-13*01|IGHJ4*01	V3-20*02,J4*01	0.1350660955625848
S2294|IGHV3-20*01|IGHD6-13*01|IGHJ4*01	V3-20*02,J4*02	0.02877854456847439
S2294|IGHV3-20*01|IGHD6-13*01|IGHJ4*01	V3-20*02,J4*03	0.03285086227857369
S2375|IGHV1-58*01|IGHD2-21*01|IGHJ2*01	V1-58*01,J2*01	0.9765375046663884
S2375|IGHV1-58*01|IGHD2-21*01|IGHJ2*01	V1-58*02,J2*01	0.02346249533361163
S2356|IGHV1/OR21-1*01|IGHD5-24*01|IGHJ5*01	V1/OR21-1*01,J5*01	0.6802461713364786
S2356|IGHV1/OR21-1*01|IGHD5-24*01|IGHJ5*01	V1/OR21-1*01,J5*02	0.3197262002932734
S2315|IGHV3-72*01|IGHD3-3*01|IGHJ5*02	V3-72*01,J1*01	0.05026987836245463
S2315|IGHV3-72*01|IGHD3-3*01|IGHJ5*02	V3-72*01,J4*02	0.01360740405274648
S2315|IGHV3-72*01|IGHD3-3*01|IGHJ5*02	V3-72*01,J5*02	0.9280732765274955
S2379|IGHV3-66*01|IGHD4-17*01|IGHJ5*01	V3-66*01,J5*01	0.6566747698828774
S2379|IGHV3-66*01|IGHD4-17*01|IGHJ5*01	V3-66*01,J5*02	0.3432517390850748
S2331|IGHV3-11*03|IGHD3-10*01|IGHJ4*01	V3-11*03,J1*01	0.1568737495354571
S2331|IGHV3-11*03|IGHD3-10*01|IGHJ4*01	V3-11*03,J4*01	0.3640741586517267
S2331|IGHV3-11*03|IGHD3-10*01|IGHJ4*01	V3-11*03,J4*02	0.1611086914256509
S2331|IGHV3-11*03|IGHD3-10*01|IGHJ4*01	V3-11*03,J4*03	0.1544865038428588
S2331|IGHV3-11*03|IGHD3-10*01|IGHJ4*01	V3-11*03,J5*01	0.06816005631972369
S2331|IGHV3-11*03|IGHD3-10*01|IGHJ4*01	V3-11*03,J?	0.09491590624740104
S2346|IGHV4-30-2*02|IGHD7-27*01|IGHJ6*02	V4-30-2*02,J6*01	0.3311208346894386
S2346|IGHV4-30-2*02|IGHD7-27*01|IGHJ6*02	V4-30-2*02,J6*02	0.6667306737338681
S2387|IGHV1-69-2*01|IGHD3-3*02|IGHJ1*01	V1-69-2*01,J1*01	1
S2364|IGHV1/OR15-1*02|IGHD1-14*01|IGHJ3*01	V1/OR15-1*02,J3*01	0.8232200342093032
S2364|IGHV1/OR15-1*02|IGHD1-14*01|IGHJ3*01	V1/OR15-1*02,J3*02	0.174956418129781
S2317|IGHV3-43*02|IGHD3-16*01|IGHJ4*02	V3,J1*01	0.01569718783805366
S2317|IGHV3-43*02|IGHD3-16*01|IGHJ4*02	V3,J4*02	0.3173776201659178
S2317|IGHV3-43*02|IGHD3-16*01|IGHJ4*02	V3-43*02,J1*01	0.02776701748601134
S2317|IGHV3-43*02|IGHD3-16*01|IGHJ4*02	V3-43*02,J4*02	0.6160308591784354
S2394|IGHV2-5*04|IGHD4-23*01|IGHJ4*02	V2-5*04,J1*01	0.05356354922021991
S2394|IGHV2-5*04|IGHD4-23*01|IGHJ4*02	V2-5*04,J4*02	0.92825689828188
S2389|IGHV1-58*01|IGHD2-2*03|IGHJ2*01	V1-58*01,J2*01	0.9811514792134419
S2389|IGHV1-58*01|IGHD2-2*03|IGHJ2*01	V1-58*02,J2*01	0.01884852078655795
S2413|IGHV1-2*01|IGHD3/OR15-3a*01|IGHJ6*01	V1-2*01,J6*01	0.9894142232116377
S2413|IGHV1-2*01|IGHD3/OR15-3a*01|IGHJ6*01	V1-2*01,J6*02	0.01051042346438448
S2402|IGHV3-74*03|IGHD1-14*01|IGHJ4*02	V3-74*03,J1*01	0.03357446813708326
S2402|IGHV3-74*03|IGHD1-14*01|IGHJ4*02	V3-74*03,J4*02	0.9490461180453331
S2406|IGHV1/OR15-1*03|IGHD6-19*01|IGHJ3*02	V1/OR15-1*03,J3*01	0.1382376402618557
S2406|IGHV1/OR15-1*03|IGHD6-19*01|IGHJ3*02	V1/OR15-1*03,J3*02	0.8604419312691207
S2385|IGHV1-24*01|IGHD3-16*01|IGHJ3*02	V1-24*01,J3*01	0.2423675803670695
S2385|IGHV1-24*01|IGHD3-16*01|IGHJ3*02	V1-24*01,J3*02	0.7576309456252199
S2377|IGHV1-46*03|IGHD6-19*01|IGHJ5*02	V1-46*01,J5*02	0.1710894813552456
S2377|IGHV1-46*03|IGHD6-19*01|IGHJ5*02	V1-46*02,J5*02	0.08355719041653585
S2377|IGHV1-46*03|IGHD6-19*01|IGHJ5*02	V1-46*03,J5*02	0.7429213643462784
S2403|IGHV3/OR16-8*02|IGHD3-22*01|IGHJ3*02	V3/OR16-8*02,J3*01	0.3458699757085619
S2403|IGHV3/OR16-8*02|IGHD3-22*01|IGHJ3*02	V3/OR16-8*02,J3*02	0.6541264524967351
S2407|IGHV3-NL1*01|IGHD6-6*01|IGHJ5*01	V3-NL1*01,J5*01	0.6647805418166836
S2407|IGHV3-NL1*01|IGHD6-6*01|IGHJ5*01	V3-NL1*01,J5*02	0.3351865514047204
S2424|IGHV3-73*02|IGHD3-10*01|IGHJ3*01	V3-73*02,J3*01	0.6948396018763403
S2424|IGHV3-73*02|IGHD3-10*01|IGHJ3*01	V3-73*02,J3*02	0.2964001603216261
S2408|IGHV1-3*01|IGHD1-14*01|IGHJ4*03	V1-3*01,J4*03	0.9958448104274963
S2396|IGHV4-30-4*01|IGHD6-6*01|IGHJ1*01	V4,J1*01	0.1852542403443537
S2396|IGHV4-30-4*01|IGHD6-6*01|IGHJ1*01	V4-30,J1*01	0.0802314415624846
S2396|IGHV4-30-4*01|IGHD6-6*01|IGHJ1*01	V4-30-4*01,J1*01	0.2618215861953297
S2396|IGHV4-30-4*01|IGHD6-6*01|IGHJ1*01	V4-30-4*03,J1*01	0.1852413431518473
S2396|IGHV4-30-4*01|IGHD6-6*01|IGHJ1*01	V4-30-4*04,J1*01	0.1801522196532633
S2396|IGHV4-30-4*01|IGHD6-6*01|IGHJ1*01	V4-30-4*06,J1*01	0.1072303740816763
S2365|IGHV1-2*05|IGHD4-11*01|IGHJ5*01	V1-2*01,J5*01	0.2159037967518348
S2365|IGHV1-2*05|IGHD4-11*01|IGHJ5*01	V1-2*01,J5*02	0.11371252636143
S2365|IGHV1-2*05|IGHD4-11*01|IGHJ5*01	V1-2*05,J5*01	0.4461297902541022
S2365|IGHV1-2*05|IGHD4-11*01|IGHJ5*01	V1-2*05,J5*02	0.2242415673233629
S2388|IGHV7-81*01|IGHD2/OR15-2a*01|IGHJ2*01	V7-81*01,J2*01	0.9999798978452158
S2412|IGHV1-69D*01|IGHD5-12*01|IGHJ4*02	V1-69*03,J4*02	0.154313427015156
S2412|IGHV1-69D*01|IGHD5-12*01|IGHJ4*02	V1-69D*01,J1*01	0.01575628284912403
S2412|IGHV1-69D*01|IGHD5-12*01|IGHJ4*02	V1-69D*01,J4*02	0.8144782014632344
S2414|IGHV3-20*02|IGHD2-21*01|IGHJ1*01	V3-20*02,J1*01	0.9956558336786405
S2409|IGHV4-30-2*06|IGHD6-6*01|IGHJ3*01	V4-30-2*06,J3*01	0.7258209379324357
S2409|IGHV4-30-2*06|IGHD6-6*01|IGHJ3*01	V4-30-2*06,J3*02	0.2734537593463499
S2391|IGHV3-23*03|IGHD1-7*01|IGHJ6*04	V3-23*03,J6*02	0.3114043355834917
S2391|IGHV3-23*03|IGHD1-7*01|IGHJ6*04	V3-23*03,J6*04	0.6296243713575185
S2391|IGHV3-23*03|IGHD1-7*01|IGHJ6*04	V3-NL1*01,J6*02	0.0179520439789216
S2391|IGHV3-23*03|IGHD1-7*01|IGHJ6*04	V3-NL1*01,J6*04	0.03446276791953477
S2420|IGHV3-38-3*01|IGHD3-3*02|IGHJ2*01	V3-38-3*01,J2*01	0.9999999999999997
S2440|IGHV4-61*02|IGHD2-2*01|IGHJ6*04	V4-61*02,J6*02	0.3231247793508954
S2440|IGHV4-61*02|IGHD2-2*01|IGHJ6*04	V4-61*02,J6*04	0.676287637286195
S2395|IGHV2-70*10|IGHD1-20*01|IGHJ2*01	V2-70*10,J2*01	0.9994599754921202
S2419|IGHV1-24*01|IGHD3-22*01|IGHJ4*03	V1-24*01,J1*01	0.01067781971328563
S2419|IGHV1-24*01|IGHD3-22*01|IGHJ4*03	V1-24*01,J4*01	0.01104689782644832
S2419|IGHV1-24*01|IGHD3-22*01|IGHJ4*03	V1-24*01,J4*03	0.8899332047999717
S2419|IGHV1-24*01|IGHD3-22*01|IGHJ4*03	V1-24*01,J5*01	0.0126118158123863
S2419|IGHV1-24*01|IGHD3-22*01|IGHJ4*03	V1-24*01,J?	0.06084264872836122
S2360|IGHV1-18*01|IGHD3/OR15-3a*01|IGHJ5*01	V1-18*01,J5*01	0.3153232789500241
S2360|IGHV1-18*01|IGHD3/OR15-3a*01|IGHJ5*01	V1-18*01,J5*02	0.1669803682086312
S2360|IGHV1-18*01|IGHD3/OR15-3a*01|IGHJ5*01	V1-18*02,J5*01	0.04294299836845347
S2360|IGHV1-18*01|IGHD3/OR15-3a*01|IGHJ5*01	V1-18*02,J5*02	0.03118906670391143
S2360|IGHV1-18*01|IGHD3/OR15-3a*01|IGHJ5*01	V1-18*03,J5*01	0.1533433961658121
S2360|IGHV1-18*01|IGHD3/OR15-3a*01|IGHJ5*01	V1-18*03,J5*02	0.0749670476022415
S2360|IGHV1-18*01|IGHD3/OR15-3a*01|IGHJ5*01	V1-18*04,J5*01	0.1387223659978291
S2360|IGHV1-18*01|IGHD3/OR15-3a*01|IGHJ5*01	V1-18*04,J5*02	0.07652006119614592
S2393|IGHV1-2*03|IGHD5-12*01|IGHJ2*01	V1-2*03,J2*01	0.9973603776789634
S2426|IGHV4-30-2*06|IGHD1-14*01|IGHJ4*03	V4-30-2*06,J4*01	0.01174348817885406
S2426|IGHV4-30-2*06|IGHD1-14*01|IGHJ4*03	V4-30-2*06,J4*03	0.9592690640725169
S2426|IGHV4-30-2*06|IGHD1-14*01|IGHJ4*03	V4-30-2*06,J?	0.01725264229418507
S2404|IGHV2/OR16-5*01|IGHD2-21*02|IGHJ5*01	V2/OR16-5*01,J1*01	0.1093887143768295
S2404|IGHV2/OR16-5*01|IGHD2-21*02|IGHJ5*01	V2/OR16-5*01,J4*01	0.06964216101373868
S2404|IGHV2/OR16-5*01|IGHD2-21*02|IGHJ5*01	V2/OR16-5*01,J4*02	0.03298872165280508
S2404|IGHV2/OR16-5*01|IGHD2-21*02|IGHJ5*01	V2/OR16-5*01,J4*03	0.02821983870793415
S2404|IGHV2/OR16-5*01|IGHD2-21*02|IGHJ5*01	V2/OR16-5*01,J5*01	0.6594521169771883
S2404|IGHV2/OR16-5*01|IGHD2-21*02|IGHJ5*01	V2/OR16-5*01,J5*02	0.03227037073581893
S2404|IGHV2/OR16-5*01|IGHD2-21*02|IGHJ5*01	V2/OR16-5*01,J?	0.05710306317855222
S2401|IGHV1-69D*01|IGHD6-6*01|IGHJ4*02	V1-69D*01,J1*01	0.268627990151088
S2401|IGHV1-69D*01|IGHD6-6*01|IGHJ4*02	V1-69D*01,J4*02	0.3334357478699917
S2401|IGHV1-69D*01|IGHD6-6*01|IGHJ4*02	V1-69D*01,J5*01	0.05594093919108405
S2401|IGHV1-69D*01|IGHD6-6*01|IGHJ4*02	V1-69D*01,J5*02	0.3286789397219176
S2392|IGHV4-39*01|IGHD2/OR15-2a*01|IGHJ1*01	V4-39*01,J1*01	0.2280509399845095
S2392|IGHV4-39*01|IGHD2/OR15-2a*01|IGHJ1*01	V4-39*02,J1*01	0.1427095849787688
S2392|IGHV4-39*01|IGHD2/OR15-2a*01|IGHJ1*01	V4-39*03,J1*01	0.1462650336189779
S2392|IGHV4-39*01|IGHD2/OR15-2a*01|IGHJ1*01	V4-39*05,J1*01	0.1640982153490859
S2392|IGHV4-39*01|IGHD2/OR15-2a*01|IGHJ1*01	V4-39*06,J1*01	0.1641615982485775
S2392|IGHV4-39*01|IGHD2/OR15-2a*01|IGHJ1*01	V4-39*07,J1*01	0.1546940831552959
S2429|IGHV3-25*04|IGHD6-13*01|IGHJ5*01	V3-25*04,J1*01	0.02623789258508138
S2429|IGHV3-25*04|IGHD6-13*01|IGHJ5*01	V3-25*04,J4*01	0.03231825688695467
S2429|IGHV3-25*04|IGHD6-13*01|IGHJ5*01	V3-25*04,J5*01	0.7989670927453519
S2429|IGHV3-25*04|IGHD6-13*01|IGHJ5*01	V3-25*04,J5*02	0.1036693329932033
S2429|IGHV3-25*04|IGHD6-13*01|IGHJ5*01	V3-25*04,J?	0.03409997029292039
S2386|IGHV3-23*04|IGHD5-12*01|IGHJ2*01	V3-23*01,J2*01	0.3315084673573234
S2386|IGHV3-23*04|IGHD5-12*01|IGHJ2*01	V3-23*04,J2*01	0.6677698695855003
S2437|IGHV3-9*02|IGHD3-10*02|IGHJ1*01	V3-9*02,J1*01	0.9992829292756794
S2432|IGHV7-81*01|IGHD4-23*01|IGHJ1*01	V7-81*01,J1*01	1
S2431|IGHV1-2*03|IGHD4-23*01|IGHJ5*02	V1-2*03,J5*02	0.990888656040929
S2380|IGHV3-15*08|IGHD3-10*02|IGHJ6*01	V3-15*08,J6*01	0.6648599153089902
S2380|IGHV3-15*08|IGHD3-10*02|IGHJ6*01	V3/OR16-6*02,J6*01	0.3324270195144743
S2397|IGHV3/OR16-10*02|IGHD5-24*01|IGHJ4*03	V3/OR16-10*01,J4*03	0.3312688653748614
S2397|IGHV3/OR16-10*02|IGHD5-24*01|IGHJ4*03	V3/OR16-10*02,J4*03	0.3254243966994765
S2397|IGHV3/OR16-10*02|IGHD5-24*01|IGHJ4*03	V?,J4*03	0.3312884359019414
S2439|IGHV1-69*06|IGHD1-26*01|IGHJ4*02	V1-69*06,J4*02	0.04938293459094519
S2439|IGHV1-69*06|IGHD1-26*01|IGHJ4*02	V1-69*06,J5*01	0.09824551803312452
S2439|IGHV1-69*06|IGHD1-26*01|IGHJ4*02	V1-69*06,J5*02	0.8288071187824694
S2242|IGHV4-34*01|IGHD4-11*01|IGHJ5*01	V4-34*01,J5*01	0.2088493483620205
S2242|IGHV4-34*01|IGHD4-11*01|IGHJ5*01	V4-34*01,J5*02	0.1141370595028368
S2242|IGHV4-34*01|IGHD4-11*01|IGHJ5*01	V4-34*02,J5*01	0.1134384009170574
S2242|IGHV4-34*01|IGHD4-11*01|IGHJ5*01	V4-34*02,J5*02	0.06064606335658906
S2242|IGHV4-34*01|IGHD4-11*01|IGHJ5*01	V4-34*03,J5*01	0.04590050733983429
S2242|IGHV4-34*01|IGHD4-11*01|IGHJ5*01	V4-34*04,J5*01	0.1090540018922138
S2242|IGHV4-34*01|IGHD4-11*01|IGHJ5*01	V4-34*04,J5*02	0.05815551502326326
S2242|IGHV4-34*01|IGHD4-11*01|IGHJ5*01	V4-34*08,J5*01	0.02708463102028969
